"mean","max","min","ninety_pct","sd","mean_route","min_route","max_route","ninety_pct_route","sd_route","zone"
1302.67884125464,7238.616699,0.348439664,1883.1447633,779.045347272704,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1281.76325648534,7238.616699,0.348439664,1847.0454837,622.04462978334,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1353.94327617879,7497.791016,0.348439664,2117.3803957,825.335398606398,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1272.38920554235,6977.071777,2.367318869,1868.7171512,696.70859481169,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1296.25973621564,6983.091797,0.884073853,1910.6256588,712.007406730626,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1280.22152936968,4863.884277,32.0443573,1920.7477421,624.804946209413,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1266.64074646231,6168.722168,0.348439664,1863.4280156,636.73523881161,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1308.92393341313,7497.791016,89.26049042,1903.2250491,685.944956614517,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1276.70591921651,6170.133301,55.08306122,1843.8342288,634.613227207858,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1247.65507096296,6168.722168,49.92403412,1795.5705322,642.674983697001,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1340.4120322627,6977.071777,32.0443573,1949.5314083,791.148721303108,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1263.21875041243,6356.217773,0.348439664,1812.6479733,722.589863018081,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1346.6524015483,15151.03906,2.021804094,1889.9584839,970.387688573032,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1318.31045887044,7197.00293,13.28293228,1938.6497435,794.629135280741,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1331.07233261685,6356.217773,28.1692791,1950.6604613,722.718186588537,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1348.3030620576,14927.85645,27.1700573,1979.919678,860.023194345733,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1333.34873737661,15151.03906,2.021804094,1841.2442382,955.686711826187,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1304.87624545466,7134.962402,0.348439664,1903.3486575,641.09046731764,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1265.3692111212,7307.309082,2.021804094,1814.2184936,719.28054865003,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1316.76008779108,6420.476563,0.884073853,1951.8757445,730.748599097576,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
1276.62550829325,7197.00293,32.0443573,1950.6604613,715.606525700141,1346.23760327341,0.348439664,15151.03906,1905.4442991,797.971676069641,"zone1"
